video_id,author,comment
mBPb_ZWSsSU,Cah Yadi,"COMMENT WITH 0 replies: trimakasih TEPO telah berpartisipasi dalam menyiarkan masalah Nasional yg srenawut yg jelas melanggar amanah revormasi th 1998. pertanyaan nya siapa yg brani jamin pilpres nnt benar2 jurdil, jika Joko Widodo masih jabat Presiden, dn MK nya masih saudara nya Gibran, dn perlu publik tahu Prabowo adalah pelanggar Ham berat waktu dijaman jd menantu Presiden Suharto. tim mawar banyak para aktivis yg hilang tinggal nama. 😂😂😂😂😂"
mBPb_ZWSsSU,MCW,"COMMENT WITH 0 replies: Ngeri. Segitu haus kekuasaan-kah ibu suri? <br>Say NO to Nepotisme. <br>Terimakasih Tempo, sudah membuka topeng munafik RI1."
mBPb_ZWSsSU,Ayah Harno,COMMENT WITH 2 replies: Hebatnya Iriana.  Setahun lalu sdh ada feeling kl Prabowo Gibran akan jd pasangan capres/cawapres
mBPb_ZWSsSU,eri rahadian,  =>FIRST CALLBACK REPLY: Dinasti politik...dibilang..akal sehatnya dimana mas..Indonesia bukan kerajaan Jokowi bos
mBPb_ZWSsSU,zuhud N.K,"  =>FIRST CALLBACK REPLY: Bukan ada feeling, tapi emang disetting……😂😂"
mBPb_ZWSsSU,Sri Yanti,"COMMENT WITH 0 replies: Ntar gibran,klo pak Jokowi udah gak jd presiden,gibran pasti di  tendang oleh prabowo dan sekelompoknya/akn di lengserkan"
mBPb_ZWSsSU,Daniel Lee,"COMMENT WITH 0 replies: Pembukaan kata chanel ini: semua berawal dari solo ( kekacauan )<br><br>Indonesia sdh seperti milik Jokowi dan solo<br>Yg lain bukan apa2 gk punya apa2<br>Bukan sp2 (jongos2 yg pintar,cerdas) pemuja kedunguan ( by rocky ) demi uang<br><br>Jokowi from zero to king of king Indonesia ( pemuja kedunguan )"
mBPb_ZWSsSU,AV. R,COMMENT WITH 7 replies: Tenggelamkan Politik Dinasti
mBPb_ZWSsSU,wa wang,  =>FIRST CALLBACK REPLY: Setujuuuuu .💪
mBPb_ZWSsSU,Rizkie Rismawati,  =>FIRST CALLBACK REPLY: udah dari kibenen kali ada dinasti politik
mBPb_ZWSsSU,Lasalim Salim,  =>FIRST CALLBACK REPLY: Matamu piccak .. tenggelam kan.. kayak Lo hebat aja .. cuiii
mBPb_ZWSsSU,Susyanto,  =>FIRST CALLBACK REPLY: Dinasti politik sudah ada dari jaman dulu kerajaan. Partai PDI-P pun berdisnati dalam memimpin
mBPb_ZWSsSU,Lasalim Salim,  =>FIRST CALLBACK REPLY: @Susyanto benar tuh.. biasa&#39; lah orang orang iri dengki aja tuh yg suka ngomongin pak Jokowi..
mBPb_ZWSsSU,Anak Terpelajar,"  =>FIRST CALLBACK REPLY: ​@Susyanto<br>Klo perusahaan, ormas atau partai berdinasti itu sah² aja, tp klo soal negara ya kt lawan bro, kalian mendukung ya silahkan itu hak kalian."
mBPb_ZWSsSU,AV. R,"  =>FIRST CALLBACK REPLY: @Susyanto Sistem Partai Dinasti yaa tergantung Partainya, tapi Sistem Bernegara dibuat Dinasti kita Tenggelamkan ✊️"
mBPb_ZWSsSU,HERI MUSTANDAR,"COMMENT WITH 0 replies: Sungguh lucu manuver &amp; statement Media masa yg berwacana menarik isu kesana kemari.<br>Kami sangat yakin ke 3 pasangan Cawapres cawapres Pasti minta &amp; mendapatkan dukungan dari Orangtua &amp; Keluarga masing2. <br>Justru akan aneh jika menolak, karena berarti mereka  melibatkan diri dlm urusan Politik terlalu jauh. (Ada apa ?).<br>Ini sangat bertolak belakang dg keseharian beliau yg tdk terlibat jauh (statement &amp; Aktivitas) selain HANYA sbg Umumnya wanita/ Istri pendamping Suami.<br>Ini menunjukkan Ke tdk percayaan diri mereka, Partai  &amp; Pihak2 (relawan pendukung) yg berkontestasi.<br>Sungguh...  Lucu Puoool"
mBPb_ZWSsSU,cunhon9,COMMENT WITH 0 replies: 16rb komentar. Katakan semua komentar jelek sebenarnya hanya 0.08% dari jumlah populasi peserta pemilu
mBPb_ZWSsSU,Flo,COMMENT WITH 0 replies: Dengan tidak memilih Paman Gober kita telah menyelamatkan demokrasi
mBPb_ZWSsSU,Bernad Silaban,COMMENT WITH 0 replies: Jgn dipilih yg KKN.
mBPb_ZWSsSU,Opik Scaffoding,COMMENT WITH 0 replies: Ternyata selama ini saya salah selama 10tahun mendukung jokowi di karir politiknya hingga jadi presiden tarnyata satu kata .  Dancukkkkkk
mBPb_ZWSsSU,Gamadiloka,COMMENT WITH 0 replies: Sampai skrg sy msh g percaya p Jokowi ternyata yg pengamat politik katakan .sblm ada putusan MK banyak yg bilang segala sesuatu di seting istana. Ga mgkn kataku.<br>Ternyata benar semuanya...makanya ketua Projo dukung Prabowo malah dijadikan menteri😢 dr situ sy baru ngeh ...oooooo...bodohnya aku selama ini cinta buta 💔😀☺️
mBPb_ZWSsSU,landjoen1,"COMMENT WITH 0 replies: Kedoknya baru terbuka setelah mau lengser, aku kasian sm temanku yg punya pertokoan di didaerah  pasar  triwindu  mrk berdagang 50 thn lebih  sejak orangtuanya , setelah jokowi terpilih jadi presiden , pertokoan didaerah triwindu digusur dipindah ke ngarsopuro dan sekarang mereka2 kehilangan bisnisnya kehilangan mata pencaharian , bisnis sepi gak laku tempatnya gak seperti pertokoan dan bekas pertokoan jadi tembok tp dipojok dekat mangkunegaran ada resto  hotel ( omah sinten) milik presiden, kasian para pedagang didaerah triwindu kehilangan toko2nya jg pasar  triwindu yg dulu banyak turis dagangan laris  jmn dulu sekarang jg sepi, miris , puluhan thn berdagang , hilang kasian mereka yg kehilangan tokonya dipindah ketempat yg gak layak untuk berjualan"
mBPb_ZWSsSU,Tri Warsono,COMMENT WITH 0 replies: Di tunggu saja nanti kan ada pembalsanya.
mBPb_ZWSsSU,Gus Wasik Channel,"COMMENT WITH 29 replies: Rakyat monitor... tentukan masa depan mu dg tdk memilih Gibran.<br><br>Harus objektif. Bukan karena benci gibrannya, tapi karena mengubah dan merusak konstitusi.<br><br>Salam perubahan!<br>Buzzer gibran silahkan seraaaaang😄"
mBPb_ZWSsSU,Elcid Alfonso,  =>FIRST CALLBACK REPLY: Setuju
mBPb_ZWSsSU,EB,  =>FIRST CALLBACK REPLY: Apesih gajelas lo 😂 gibran umur 35 bos bukan anak umur 7 tahun yang dipaksain 😂
mBPb_ZWSsSU,Petugas Rakyat,  =>FIRST CALLBACK REPLY: Bilang aja panik😂
mBPb_ZWSsSU,VR46,  =>FIRST CALLBACK REPLY: ​@EB😛😜🤪😝🤑monitor2 mudah2n jd komisaris😅
mBPb_ZWSsSU,Ali Nurdin,  =>FIRST CALLBACK REPLY: pilih amin ajalah
mBPb_ZWSsSU,Adin Ibrahim,  =>FIRST CALLBACK REPLY: Wkwkwkwk paik...😅😅😅
mBPb_ZWSsSU,Bintang Hidayat,"  =>FIRST CALLBACK REPLY: Konstitusi dari hongkong ??<br>Ikut ikutan masinton aja.<br>Yang diubah undang undang/aturan.<br>Konstitusi RI adalah uud 1945 ,, yang bisa mengubah hanya MPR.🇮🇩🇮🇩"
mBPb_ZWSsSU,Ali Nurdin,  =>FIRST CALLBACK REPLY: ​@EB gibran saat ini blm layak jd cawapres karena blm menguasai di dunia politik .dgn terpilihnya gibran jd cawapres karena ada paman di MK dan bpknya
mBPb_ZWSsSU,Godok 016,"  =>FIRST CALLBACK REPLY: ​@Bintang Hidayatkocak lo dek😅, lo tahu nggak dek ada tiga pembagian kekuasaan di Indonesia dan ini pun tercantum dalam UUD 45,...Yaitu Legislatif, Eksekutif dan Yudikatif. Setiap kekuasaan/lembaga tersebut mempunyai kewenangan masing-masing... Apa jadinya kalau setiap kekuasaan/lembaga tersebut mencampuri kewenangan lembaga lain seperti kasus Paman MK, melanggar konstitusi nggak? 😜💃😘🤣"
mBPb_ZWSsSU,Ahmadi Official,"  =>FIRST CALLBACK REPLY: Paman MK sudah dipecat masa ya harus kalah ? MK sampai melakukan segala cara loh ya , biar keponakan bisa lolos , harus menang dong , gimana sih elu ...."
mBPb_ZWSsSU,Black sun 1982,  =>FIRST CALLBACK REPLY: Hidup Amin
mBPb_ZWSsSU,Godok 016,"  =>FIRST CALLBACK REPLY: @Bintang Hidayat literasi lo rendah dek! 😅💃🤣... Coba baca Undang-Undang MK pasal 24C tentang kewenangan MK sebagai lembaga Yudikatif! 😘, Apakah MK berwenang membuat norma baru/ merubah norma dalam suatu Undang-Undang? Itu kewenangan pembuat Undang-Undang loh yaitu DPR/DPD (legislatif) dan Pemerintah (Eksekutif),.. 😘,  kasus Paman MK kemarin malah merubah aturan bukan dikembalikan ke Pembuat Undang-Undang dalam hal ini DPR dan Pemerintah untuk diperbaiki seperti yang terjadi pada Undang-Undang IKN dan Omnibus Law,..., Paham dek? 😜😘"
mBPb_ZWSsSU,Bintang Hidayat,"  =>FIRST CALLBACK REPLY: @Ahmadi Official hèlèèhh...<br>2014 prabowo 47 %<br>2019 prabowo 45 %<br>2024 tinggal minta sedikit 5,001%  yang punyanya  jokowi ,, dah cukup 1 putaran saja 😜"
mBPb_ZWSsSU,Godok 016,"  =>FIRST CALLBACK REPLY: @Bintang Hidayat kalau begitu sujud syukur dulu dek sambil joget dong💃😜😘,... Segera dilantik ya🤣🤣"
mBPb_ZWSsSU,Bintang Hidayat,"  =>FIRST CALLBACK REPLY: @Godok 016 halaahh ,, ndak papa mas ,,, libas saja ,  percayain ke dpr ???<br>Ribet ,, dah gapapa ,, MK juga dulu dulu dah pernah ubah ubah open legal policy,, santai kak.<br>Situasi gini dah biasa ,, tinggal kita berada di sebelah mana.<br>Kalo kmaren mb puan bilang ,, gibran bisa jadi pertimbangan wakil ganjar ,, trus ppp setuju , dan gibran jadi wakil ganjar ,, yang ribut gini kan jadi dari pihak prabowo.<br>Kamu kak , pasti mati matian bela gibran 😁"
mBPb_ZWSsSU,Infinix Hot30i,  =>FIRST CALLBACK REPLY: ​@Bintang Hidayatitu kan kalo lawan jokowi .lawan beda broooo .masa jaman blekbery di samain sama anroid kocak dekk
mBPb_ZWSsSU,heri setiawan,  =>FIRST CALLBACK REPLY: imigran Yaman vs Petugas Partai
mBPb_ZWSsSU,Bintang Hidayat,"  =>FIRST CALLBACK REPLY: @Godok 016 nggak ada eksekutif mencampuri yudikatif ,, itu asumsi lalu diframing.<br>Pamannya ya putus putusin sendiri ,, gak perlu dicampuri kel jokowi.<br>Ya tau sendiri aja... ini kan putusan buat semuanya...<br>Kebetulan pas gibran masuk .... pak eko...😁"
mBPb_ZWSsSU,HAJJAH Umani,  =>FIRST CALLBACK REPLY: Komentar terbaik!
mBPb_ZWSsSU,Godok 016,"  =>FIRST CALLBACK REPLY: @Bintang Hidayat Jadi gimana dek tidak melanggar konstitusi kah?  😜😘,... Lain kali jangan asbun dulu ya! 😘🤣🤣"
mBPb_ZWSsSU,Godok 016,"  =>FIRST CALLBACK REPLY: @Bintang Hidayat Kapan MK merubah aturan dalam suatu Undang-Undang langsung di MKnya? 😜😅,...."
mBPb_ZWSsSU,Bintang Hidayat,"  =>FIRST CALLBACK REPLY: @Godok 016 nggak ada konstitusi dilanggar.<br>Itu asumsi yang diframing.<br>Ndak ada eksekutif campuri yudikatif.<br>Framing diteriakkan.<br>Kalo ada bukti ,, masinton pasti sudah lapor ke polisi.<br>Dan ,, mudah banget cari 25 buat angket.<br>Skarang mana coba ?<br>Ini mirip peristiwa Ahok slip lidah 2017. Maksudnya di framing ,, lalu diteriakkan kencang.."
mBPb_ZWSsSU,Godok 016,"  =>FIRST CALLBACK REPLY: @Bintang Hidayat Asumsi? Lawak kau dek,..🤣🤣🤣.... Paman MK mendapatkan pelanggaran kode etik berat dari MKMK ,... Masih ngeyel🤣🤣, joget dulu dek💃😜,.. Asbun lagi kau dek 🤣🤣,... Kebalik dek Yudikatif mencampuri Legislatif dan eksekutif dek... 🤣🤣🤣,.... Contohnya kasus Paman MK 😜🤣🤣"
mBPb_ZWSsSU,Godok 016,"  =>FIRST CALLBACK REPLY: @Bintang Hidayat Literasi lo rendah dek dan asbun 🤣🤣🤣💃,.... Paman MK selain melanggar UU MK pasal 24C juga melanggar UU 48 tahun 2009 pasal 17 tentang kekuasaan Kehakiman,... Hakim wajib mengundurkan diri dari persidangan apabila terikat hubungan keluarga dengan perkara di sidangkan... Sudah paham kau dek😜😘💃"
mBPb_ZWSsSU,dana ku,  =>FIRST CALLBACK REPLY: <b>9 TAHUN BERKUASA.. GAK PERNAH LIAT BU LURAH PIDATO KENEGARAAN.. BEDA SAMA ALM. BU ANI SBY &amp; BU SINTA WAHID.. BU LURAH DIEM&quot; TAPI TERNYATA..</b>
mBPb_ZWSsSU,M.Nur HK,  =>FIRST CALLBACK REPLY: Bro Well come n demokratis skli😂
mBPb_ZWSsSU,RRS 100 juta sub,  =>FIRST CALLBACK REPLY: ​@Elcid AlfonsoOrang waras tdk akan pilih pecatan TNI pelanggar HAM berat dan penghianat yg Cacat moral..🐶🐶
mBPb_ZWSsSU,RRS 100 juta sub,  =>FIRST CALLBACK REPLY: ​@Petugas RakyatAwas si Wowo Gerindra itu gerombolan penyamun Orba penggarong uang rakyat mulai berkeliaran..🐶🐶
mBPb_ZWSsSU,@sinkecil,  =>FIRST CALLBACK REPLY: Apakah semua obrolan di video ini mengarah untuk coblos 🤟🤟🤟
mBPb_ZWSsSU,supri antoni,"COMMENT WITH 0 replies: Tempo emang macan,"
mBPb_ZWSsSU,Suranta Ginting,COMMENT WITH 0 replies: Keluaga yg rakus kekuasaan. MEMALUKAN 😄
mBPb_ZWSsSU,Seven Beauty,COMMENT WITH 0 replies: Ayo min bahas juga keluarga ganjar<br>Dan sofyan wanandi😂
mBPb_ZWSsSU,Kiki Tang,COMMENT WITH 0 replies: 😂😂😂banyak yang kena prank ibu suri dibalik keluguannya selama 9 tahun😂😂😂
mBPb_ZWSsSU,Majapahit AC,"COMMENT WITH 5 replies: Semoga mata rakyat Indonesia melek politik,Dan tau alasan anak pak lurah jadi cawapres"
mBPb_ZWSsSU,Arindi Bons,  =>FIRST CALLBACK REPLY: Dan dgn kemelekan itu mari dukung anak p lurah dipilpres besok.....
mBPb_ZWSsSU,jaro ndut,  =>FIRST CALLBACK REPLY: semua demi kekuasaan...
mBPb_ZWSsSU,Pak Arifin,  =>FIRST CALLBACK REPLY: ​@Arindi Bons         hehehe hehehe hehehe 😂😂😂
mBPb_ZWSsSU,Arindi Bons,  =>FIRST CALLBACK REPLY: @Pak Arifin 🤣🤣😇😇🤣🤣
mBPb_ZWSsSU,Pak Arifin,  =>FIRST CALLBACK REPLY: @Arindi Bons              hehehe hehehe 😜😜😜
mBPb_ZWSsSU,dana wasiat,COMMENT WITH 0 replies: Lucu juga wartawan² hebat ini.<br>Mereka ngomongin pejuangan seorang ibu demi kesuksesan anaknya....<br>Emang mbk fransiska (demi anak) gk gitu..??<br>Mengecewakan.!!
mBPb_ZWSsSU,Tedy Julia,COMMENT WITH 0 replies: ❤❤
mBPb_ZWSsSU,Ronald Siagian,"COMMENT WITH 2 replies: Segunung Emas tidak Cukup Bagi Orang yang Serakah, tapi Sepiring Nasi Cukup bagi orang yang Bersyukur."
mBPb_ZWSsSU,Holbung Niaga,  =>FIRST CALLBACK REPLY: Makanya Qorun dan hartanya di telan bumi....
mBPb_ZWSsSU,Ran Mouri,  =>FIRST CALLBACK REPLY: Big like !
mBPb_ZWSsSU,Lexus 007,COMMENT WITH 0 replies: Lihat sorot mata Iriana sangat sadis dan menakutkan
mBPb_ZWSsSU,TOMAKAKA CHANEL,COMMENT WITH 0 replies: Terus salahnya dimana kalai gibran jadi cawapres...
mBPb_ZWSsSU,naufal udin,COMMENT WITH 0 replies: yaa allah semoga indonesia di selamatkan dari pemimpin yg haus akan kekuasaan
mBPb_ZWSsSU,Dedik Diantoro,COMMENT WITH 0 replies: Di Indonesia tidak ada sistem ibu suri. Yg ada timun suri. Apakah ini sejenis timun ? Untuk menumbuhkan imun lalu memunculkan amin sebagai antithesis nya menuju tesis yg baru Dan berkelanjutan
mBPb_ZWSsSU,endrazzeto,"COMMENT WITH 0 replies: Kasian pak prabowo, harus gendong gibran"
mBPb_ZWSsSU,pilak8,COMMENT WITH 2 replies: Makanya kalo mau mempertahankan Negara Demokrasi RI.mohon rakyat Indonesia pertahankan !! Jangan sampe jadi negara keturunan keluarga kesultanan yg berlaku d Solo<br>Pilih Ga Ma
mBPb_ZWSsSU,aan kusuma,  =>FIRST CALLBACK REPLY: Gama bukan termasuk lingkaran kesultanan yang ada di solo sebelum gibran masuk cawapres
mBPb_ZWSsSU,Kethut Suhartono,  =>FIRST CALLBACK REPLY: Se7 GAMA wajib kita pilih untuk kebaikan di semua bidang salam waras
mBPb_ZWSsSU,Hjh Faridah,COMMENT WITH 0 replies: Tpi ga laku  karma kami masih berakal sehat jasmani dan rohani ha mau mengorbankan bangsa dan negara pada orang yg salah
mBPb_ZWSsSU,Sugi Gianto,COMMENT WITH 0 replies: Mengalihkan issue agar biar nama jokowi ngga muncul sebagai biang kerok
mBPb_ZWSsSU,Dameria Hutabarat,"COMMENT WITH 2 replies: Yg jelas pak Jokowi ingin usahanya membangun NKRI jangan terputus tetapi terus dilanjutkan hingga semua rakyat lebih merasakan kemajuan di NKRI  yg selama ini hanya dirasakan segelintir orang disekitar Presiden.  Kita lepas dari penjajahan bangsa asing tetapi sesudahnya dijajah oleh bangsa sendiri. Sejak pak Jokowi pembangunan banyak sdh selesai dan perekonomian rakyat juga jauh lebih baik. Dan inilah yg diinginkan pak Jokowi agar NKRI tambah maju dan lebih makmur. Jelas lebih dipercayakan pada anaknya dari yg lain.Anis blm ada hasil kerja yg baik untuk rakyat dan pak Ganjar  juga kurang jelas menurut kalian yg bicara dipertemuan ini. Sepertinya pertemuan ini taktik dari kubu yg lain untuk bikin rakyat  ragu saja. Siapapun yg  menjadi pemimpin , harus berbakti untuk kemajuan NKRI tetapi jangan kumpulkan harta buat pribadi dan keluarganya sevab hidup itu sangat pendek dan diachirat harus menjawab atas segala perbuatanmu bagi sesama selama didunia ini ."
mBPb_ZWSsSU,lis widowati,"  =>FIRST CALLBACK REPLY: Dengan melanggar aturan sap kepenak e dewe gt maksud mu,jalan busuk dan ilegal menghalalkan segala cara????"
mBPb_ZWSsSU,simpanse 🐒,"  =>FIRST CALLBACK REPLY: Masih banyak jalan menuju Indonesia emas, tanpa harus merusak tata negara demokrasi"
mBPb_ZWSsSU,Sapto Utomo,"COMMENT WITH 0 replies: Waaaaah ternyata Ibu negara yg selama ini mjd teladan (akan kesederhanaan dan bersahaja) ternyata TOPENG toh?? Waaaaah way wah, memang DUNIA INI PANGGUNG SANDIWARA😂😂😂"
mBPb_ZWSsSU,Rendy R,"COMMENT WITH 0 replies: MEREKA MELAWAN RAKYAT , PDIP DAN KONSTITUSI"
mBPb_ZWSsSU,Guitar Hatake,COMMENT WITH 0 replies: Ngerihh juga itu istri pak lurah.. merasa sdh punya kuasa
mBPb_ZWSsSU,Jennie Bahrain,"COMMENT WITH 0 replies: IBU SURI GEDE AMBISI NYA MAUNYA KLUARGA NYA JADI PEMIMPIN SEMUA,,SIAPA YG MAU DI PIMPIN GAK SEMUA RAKYAT INDONESIA SUKA DIA,,"
mBPb_ZWSsSU,Aulia Syahreza,"COMMENT WITH 2 replies: Bocor alus memang mantul..... tetap konsisten membocorkan intrik, konspirasi, kolusi dan persekongkolan politik"
mBPb_ZWSsSU,ismail hanafi,  =>FIRST CALLBACK REPLY: berani menyampaikan fakta2 tersembunyi
mBPb_ZWSsSU,Dede Aenam,  =>FIRST CALLBACK REPLY: Gw batu nonton chanel ini..tapi bocor alus buka2 an paslon lain jugx gx..masa iya cuma nmor 2 yg punya celah..masa iya nmor 3 gx ada..sejauh ini tetep roki gerung yg independen..kana kiri atas bawah senggol semua.
mBPb_ZWSsSU,Arman P,"COMMENT WITH 0 replies: Bukan langkah yg mendadak,,,ngeriii"
mBPb_ZWSsSU,Hh B,"COMMENT WITH 0 replies: 😮😮wahhh ternyata ibu suri rakus kekuasaan juga ya 😮😮 tidak ku sangka ular 🐍 ,ku kira ibu suri teladan sopan santun ehhh ternyata Iriana rakus kekuasaan"
mBPb_ZWSsSU,Juan Orteli,COMMENT WITH 5 replies: Salam METAL Salam 3 Jari 🇮🇩💪GAMA RI 3 Gaspol💪💪
mBPb_ZWSsSU,oo,  =>FIRST CALLBACK REPLY: Gama jahat juga sama aja
mBPb_ZWSsSU,Mustopa Topa,  =>FIRST CALLBACK REPLY: gaspol pak ganjar prof mahpud salam tiga jari 🤟🤟🤟
mBPb_ZWSsSU,Dede Rosadi,  =>FIRST CALLBACK REPLY: Gas Gama 🤟
mBPb_ZWSsSU,Juan Orteli,  =>FIRST CALLBACK REPLY: @Dede Rosadi Salam METAL 🤟 BERSATU Lawan ORBA Jilid 2 TUMBANGKAN 💪💪
mBPb_ZWSsSU,Jogja Kita,  =>FIRST CALLBACK REPLY: 1 putaran utk nomor 1 dan menjadi RI 1
mBPb_ZWSsSU,watu malang,COMMENT WITH 0 replies: Satu keluarga moralnya bejad semua 😂😭🤣😂
mBPb_ZWSsSU,CF Sidjabat,COMMENT WITH 0 replies: Ambisi ibu suri memang kacau. Anaknya sekolah saja gak jelas. Mbok anak disejolahkan
mBPb_ZWSsSU,Nafsiyah Nafsiyah,COMMENT WITH 0 replies: PK pra Bowo orang yg baik
mBPb_ZWSsSU,Wahidin Seka,COMMENT WITH 0 replies: Wajar aja seorang ibu minta dukungan mba
mBPb_ZWSsSU,Ib Darma Yadnya,"COMMENT WITH 5 replies: Seharusnya para Kontestan tidak boleh ada hubungan darah terhadap para penguasa, karena Sebab-Akibatnya sangat beresiko."
mBPb_ZWSsSU,Kevin Pradana,  =>FIRST CALLBACK REPLY: Nahhh harusnya ada aturan seperti ituu yaa
mBPb_ZWSsSU,Jumalan Miekka,"  =>FIRST CALLBACK REPLY: setuju sih, biar ada pemerataan individu masyarakat yang merasakan jadi pejabat. Agar tidak dari keluarga yang itu-itu aja."
mBPb_ZWSsSU,Eko Prastyo,  =>FIRST CALLBACK REPLY: Klo waras ya sadar. Tp mereka dah kecanduan kekuasaan
mBPb_ZWSsSU,Petruk Merdeka,  =>FIRST CALLBACK REPLY: yang masih ga peduli politik dinasti apa ga liat berita anwar usman dipecat gegera langgar kode etik ya?
mBPb_ZWSsSU,marzuqi amin,"  =>FIRST CALLBACK REPLY: harusnya siih, agar engga ada nepotisme terjadi"
mBPb_ZWSsSU,Agustinus Widhi,"COMMENT WITH 0 replies: Ud dr dulu Hipmi jd bahan perasan politisi, imbal baliknya itu lho. Habis lah Indo ditangan pengusaha"
mBPb_ZWSsSU,Siti nursyamsiah,"COMMENT WITH 0 replies: Orang tu pilih figur, pokoknya Gamah lah gak bukan yg lain"
mBPb_ZWSsSU,Faniya Sediwatin,COMMENT WITH 3 replies: Tolong jaga nyawa2 jurnalis tempo ini ya Tuhan agar kami tetap melek bobrok2nya pemerintah ini
mBPb_ZWSsSU,Ani Ani,"  =>FIRST CALLBACK REPLY: Semoga semua sehat,,terima kasih informasinya...sehat selalu"
mBPb_ZWSsSU,Fauzi Wakhid ilmiah,  =>FIRST CALLBACK REPLY: Mari kita pilih pranowo lagi bro 😃😃
mBPb_ZWSsSU,Dul Kemit Menthul,  =>FIRST CALLBACK REPLY: Tenang ini era terbuka... <br>Tempo memang jurnalisnya pada berani
mBPb_ZWSsSU,ningtyas aremboe,"COMMENT WITH 0 replies: Semua yg berhubungan dg komunis itu mengerikan, so jgn terkena tipu daya dan muslihat"
mBPb_ZWSsSU,Arizka Alamsyah,"COMMENT WITH 0 replies: Tuh pada ga percaya sama info kalian, kata si bung AA kalian dibilang sadis 😂😂"
mBPb_ZWSsSU,Abu bakar,"COMMENT WITH 1 replies: Analisa sesuai dengan polemik yang terjadi saat ini, buktinya mereka mengajak tabayun pihak keluarga besar pak Jokowi, satupun ngak ada yg mau untuk klarifikasi terkait issue negatif keluarga besar pak Jokowi sehingga mau tidak mau membuktikan bahwa Narasi tempo benar (A1)..<br>Maju terus TEMPO suarakan kebenaran jgn pernah diam untuk kebaikan, karena diam bukan pilihan...<br>Bravo Team TEMPO👍👍👍👍👍"
mBPb_ZWSsSU,Hermit 93,  =>FIRST CALLBACK REPLY: nah ini komen kritis mengenai tabayun <br>orang2 pada gk ngerti dan nganggep &quot;katanya...katanya&quot; sekelas Tempo mana mungkin jurnalismenya gak berkualitas
mBPb_ZWSsSU,Nur Meny. S,"COMMENT WITH 0 replies: Mungkin mau lepas dari partai, aku bukan boneka kt  nya.. Siapa suka pilih, kalau egk jangan pilih<br>Koq bermasalahkan?"
mBPb_ZWSsSU,Daulat Sitindaon,"COMMENT WITH 1 replies: Mantaplah sdh dipersiapkan sejak lama,maju terus pak Prabowo/Gibran jgn perdulikan fitnahan orang dan berita2 miring"
mBPb_ZWSsSU,simpanse 🐒,  =>FIRST CALLBACK REPLY: Tempo era Suharto Habibi Gusdur Megawati SBY sampai detik ini tempo kritis paman😂😂😂 Mkmkmkmkmkm
mBPb_ZWSsSU,Imanuel Edwin Gunadi,COMMENT WITH 1 replies: Trendingkan.. supaya semua orang bisa tau
